CODI_CAPA,NOM_CAPA_CAT,NOM_CAPA_CAST,NOM_CAPA_ANG,COORD_X,COORD_Y,EQUIPAMENT,TELEFON,ADRECA
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430989.16,4581431.833,Aparcament Parking Union-Ramblas S.L.,933181970,C Unió. 7
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430993,4583754,Aparcament Núñez y Navarro *València,932070589,C València. 377*379
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430997.139,4582334.278,Aparcament Sereki Europea,null,Via Laietana. 61
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431009.053,4587566.994,Aparcament Roab,933500199,C Felanitx. 10
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431017.865,4583077.617,Aparcament Diana,932654273,C Bailèn. 51
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431025.235,4581356.16,Aparcament Eden,933179032,C Nou de la Rambla. 12
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431061.155,4583478.201,Pista de Gel Skating Club-Aparcament Skating,932452938,C Roger de Flor. 168
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431061.865,4584797.763,Aparcament Avinguda Gaudi,934351746,C Cartagena. 328
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431092.646,4585269.368,Aparcament Hospital Sant Pau,934503024,C Mas Casanovas. 74
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431099,4581336,Aparcament Matias Yañez Jimenez,933011707,C la Rambla. 31
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431101.145,4582610.206,Aparcament Astor Car,933180089,C Bruc. 13
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431103,4584895,Aparcament Avinguda Gaudi,934351746,C Cartagena. 319
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431109.24,4582102.937,Aparcament Inmobiliaria Monleon,933170730,C Magdalenes. 2
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431114.22,4582396.04,Aparcament Trafalgarseis,932684146,C Ortigosa. 7
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431120.564,4586941.049,Aparcament Iniciativas Coca,933525512,Av Borbó. 72*74
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431127.33,4583644.747,Aparcament Acajox,932319710,C Aragó. 416
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431138.648,4581106.145,Aparcament Garage Atarazanas,933183629,C Portal de Santa Madrona. 10
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431176.517,4583782.33,Aparcament Pilar Marro Lassiera,934587796,Av Diagonal. 322
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431200.261,4584314.369,Aparcament Pirineu,934363749,C Provença. 465
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431210.184,4581255.617,Aparcament Interparking *La Rambla,933011142,C la Rambla. 20
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431212.214,4583483.259,Aparcament Jose Benito Lopez Carballedo,932451396,C Nàpols. 168
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431215.004,4582055.144,Aparcament Catedral,933105223,Av Catedral. 9
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431226.929,4584624.271,Aparcament Castillejos,933476549,C Castillejos. 302
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431241.919,4582879.999,Aparcament Bailen 20,932652092,C Bailèn. 20
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431282.687,4584822.536,Aparcament Interparking *Còrsega,934556002,C Còrsega. 643
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431296.417,4583589.405,Aparcament Pac,932462951,C Sicília. 236*LB
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431297.109,4582114.857,Aparcament Avinguda Francesc Cambó - Mercat de Santa Caterina,932684451,Av Francesc Cambó. 10
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431298.789,4582959.135,Aparcament Juan Dasca de Moragas y CB,932650253,Pg Sant Joan. 31
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431305.373,4583856.628,Aparcament Manhattan,932452053,C Aragó. 425
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431308.36,4584608.042,Aparcament Servicios Meridiana *Rosselló,934330921,C Rosselló. 503*505
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431309.562,4584233.94,Aparcament Juan Palanca Guasch,934365097,C Mallorca. 423
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431312.153,4583733.134,Aparcament Inmobiliaria Safrei,932329304,C Sardenya. 229*237
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431315.319,4585145.234,Aparcament Urquipa,932680886,C Sant Antoni Maria Claret. 272
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431316.581,4582512.507,Aparcament Bingo Blaugrana,932683572,C Trafalgar. 50*52
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431327.547,4584251.027,Aparcament Mercat Sagrada Família,934365155,C Mallorca. 425*433
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431328.671,4586756.689,Aparcament Illa Borbó,934092021,C Ramon Albó. 77*LS
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431347.926,4581736.179,Aparcament Joan Bru Torras,933178935,C Ciutat. 5
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431364.372,4582208.517,Aparcament Automoviles Avinguda Catedral,933190273,Av Francesc Cambó. 23
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431369.115,4584949.782,Aparcament Dos Mil Quinientos Treinta Tres,934504746,Ptge Independència. 17*19
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431375.794,4588356.498,Aparcament Francesc Layret,933593956,Via Júlia. 95
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431383.925,4581252.588,Aparcament Andres Fernandez Caballero,933021056,C Josep Anselm Clavé. 29
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431385.457,4583527.64,Hotel Antibes-Aparcament Hotibes,932326211,C Diputació. 394
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431388.563,4582773.021,Aparcament Marxan,932684244,C Alí Bei. 23
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431398.032,4583155.943,Aparcament 83,932450089,C Casp. 83
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431400.342,4582784.262,Aparcament Barajas Betran,932451181,C Alí Bei. 25
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431406.881,4581080.595,Aparcament Moll de la Fusta,932215015,Pg Colom. 23
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431409.425,4582979.05,Aparcament C.P.M. Saladich,932312554,C Ausias Marc. 61*63
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431418.62,4584122.489,Aparcament Juan Manuel Rius Terres,932452133,C València. 480
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431421.417,4581331.442,Aparcament Catalina Graells Balaguer,933012584,C Ample. 1
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431430.694,4587940.61,Aparcament Supermercados El Tiburon,null,C Escultor Ordóñez. 203
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431446.425,4581914.122,Aparcament Princesa,933107835,Via Laietana. 20
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431451.512,4583306.783,Aparcament Jet Servicio,932317511,G.V. Corts Catalanes. 724
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431501.348,4588094.866,Aparcament Rocami,933509616,C Boada. 20
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431504.604,4585067.171,Aparcament Aparcaments Catalunya,933472739,C Sant Quintí. 19
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431511.65,4581503.402,Aparcament Ample,933104567,C Ample. 29
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431516.678,4582898.225,Aparcament Ali Bey,932452116,C Alí Bei. 41
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431529.239,4582680.52,Aparcament Lluís Companys,933099169,Pg Lluís Companys. 21
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431538.429,4586438.998,Aparcament Maria Llopart Llopart,933528010,C Manigua. 43*45
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431547,4588642,Aparcament Maria Teresa Perez Boque,933508098,Via Júlia. 154*156
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431550.059,4584764.476,Aparcament Fernando Escabia Costa,934367252,C Rosselló. 508
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431564.274,4582272.821,Aparcament Iglesias Bus *Montanyans,934250031,C Montanyans. 1
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431583,4580520,World Trade Center-Aparcament,935088076,Moll Barcelona. 1
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431596.243,4584325.982,Aparcament Núñez y Navarro *València,932461949,C València. 511
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431602.132,4582861.061,Aparcament Herfont,932374846,C Roger de Flor. 45
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431607.733,4585358.882,Aparcament Gratsa *Passeig Maragall,934363944,Pg Maragall. 33*35
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431614.955,4585479.219,Aparcament Maragall,934351039,Pg Maragall. 54
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431619.765,4583529.155,Aparcament Carlos Maria Ruiz Cortina,932465849,G.V. Corts Catalanes. 774
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431623.593,4588001.935,Aparcament Rocami,933544392,C Horitzontal. 58
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431663.389,4582353.123,Aparcament Promoinmo,933151658,C Comerç. 32
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431702.307,4585653.891,Aparcament Construciones Urbanas Maragall,933517461,C Trinxant. 136
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431705.113,4581549.183,Aparcament Moll de la Fusta,932215015,Pg Colom. 1
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431706.954,4583051.431,Aparcament Estació Barcelona Nord,932658164,C Alí Bei. 54
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431712.626,4583492.041,Aparcament Giménez C.B.,932321280,C Marina. 153
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431743.182,4583782.781,Aparcament Eurogranvia,932450094,C Lepant. 196*198
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431763,4582116,Aparcament Born,932683834,Pl Comercial. 1
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431775.193,4584127.36,Aparcament Santiago Sanz Concha,932314859,C Consell de Cent. 559*561
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431789,4581027,Aparcament Maremagnum,932258100,Moll Espanya. 1
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431818.15,4581210.557,Aparcament de Superfície Bus Moll Espanya,617484505,Moll Espanya. 3
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431826.03,4583164.004,Aparcament Estació Barcelona Nord,932658164,C Alí Bei. 80
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431838.864,4582524.975,Aparcament Lluís Companys,933099169,Pg Lluís Companys. 2
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431894.475,4586550.01,Aparcament Concepción Arenal,933406095,C Concepción Arenal. 156
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431901.363,4584871.8,Aparcament Gratsa *Mallorca,934558982,C Mallorca. 555
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431908.61,4584301.781,Aparcament Bell-Cast,932455874,C Dos de Maig. 198
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431924.948,4583695.28,Aparcament Plaça de les Arts,932451093,C Padilla. 159
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,431931.956,4586321.946,Aparcament Inmobiliaria Cienfuegos,933523805,C Cienfuegos. 13
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432025,4581591,Aparcament Joan de Borbo,932214436,Pl Pau Vila. 1
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432072.175,4583571.293,Aparcament Plaça de les Arts,932451093,C Padilla. 153
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432102,4586091,Aparcament Parking Mariscal,609701931,Av Meridiana. 257
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432157.479,4582951.799,Aparcament Ana Oltra Moreno,933503017,C Buenaventura Muñoz. 56
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432173.778,4581310.121,Aparcament Joan de Borbo,932214436,Pg J Borbó Comte Barcelona. 32
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432183.617,4586971.203,Aparcament Fabra-Dublin,933110106,C Camil Fabra. 7
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432208.769,4585711.835,Aparcament Núñez y Navarro *Espronceda,933516350,C Espronceda. 346*348
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432215.549,4583830.958,Aparcament Concha Galiano Montoya,null,Pl Glòries Catalanes. 35
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432224.15,4587289.878,Aparcament Garatge Gallar,933460433,C Monges. 50
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432241,4583262,Aparcament Sancho d'Avila,934841805,C Almogàvers. 95
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432248.197,4587062.93,Aparcament Sant Andreu Teatre,933114901,C Monges. 2
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432288.926,4585037.3,Aparcament Vidal Ribas,934080543,C València. 643
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432290.203,4581444.822,Aparcament Barceloneta Centre,932217529,C Baluard. 27
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432345.168,4584175.703,Aparcament Ona Glòries,933092345,C Ciutat de Granada. 173*175
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432398.63,4586290.789,Aparcament Joan Casas Trias,933522558,C Mossèn Juliana. 15*17
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432464.692,4585393.524,Aparcament Aparcamientos Clot,933518465,C Clot. 185*187
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432472.464,4583917.215,Aparcament Badajoz-Glòries,933284949,C Badajoz. 154
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432473.495,4586828.272,Aparcament Agapito Corral Peral,933468953,C Gran de Sant Andreu. 18
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432493.66,4587510.691,Aparcament Vinci Park España *Segre,933463753,C Segre. 24*32
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432588.584,4582414.966,Aparcament de Superfície Wellington-Zoo,932259689,C Ramon Trias Fargas. 23
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432603.189,4584324.075,Centre Comercial Glòries-Aparcament,934860230,C Llacuna. 155
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432704.526,4582075.403,Aparcament del Parc de Recerca Biomèdica,932216073,C Doctor Aiguader. 88
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432739.987,4583342.62,Aparcament Construcciones Larrondo,933000150,C Pujades. 77*79
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432758.097,4581837.139,Aparcament Hospital del Mar,932210500,Pg Marítim Barceloneta. 23-31
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432872.491,4582231.135,Aparcament Marina Port,932210014,Av Litoral. 22
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432933.388,4583977.926,Aparcament de Superfície Almogàvers - Llacuna,933093876,C Llacuna. 101
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432942.593,4583244.242,Aparcament Àvila,934850300,C Àvila. 52
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,432997.308,4582212.274,Aparcament Marina Port,932210014,C Marina. 13*17
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,433001.192,4584153.237,Aparcament Rambla Poblenou,934092021,Rbla Poblenou. 130
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,433003.947,4584273.206,Aparcament Hoker-Car,933071285,C Sant Joan de Malta. 181*191
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,433075.161,4582391.586,Aparcament Litoral Port,932210030,Av Litoral. 34
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,433498.013,4583600.966,Aparcament Residencial Tibidabo,934677123,Rbla Poblenou. 29*33
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,433512.034,4583722.034,Aparcament Luis Massuet Chanut,933091942,C Joncar. 13*15
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,433528.017,4583924.068,Aparcament Vall King,934851316,C Llull. 219
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,433631.283,4583933.266,Aparcament Bilbao - Llull,933097755,C Bilbao. 24
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,433913.548,4585694.503,Aparcament Skoki,933141844,C Maresme. 186
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,434762.976,4584396.817,Aparcament García Faria,933560917,Pg Garcia Fària. 1
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,435007.538,4585089.858,Aparcament Plaça del Fòrum,933561199,Pg Taulat. 278
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,435092.66,4585042.027,Aparcament Plaça del Fòrum,933561199,Pl Ernest Lluch i Martín. 7
